8.15,5.14,7.5,5.33,7.28,2.94,9.2,4.51
8.26,6.78,8.4,7.5,7.81,5.38,11.8,3.04
8.11,5.36,9.7,10.6,7.7100000000000035,5.613638888888894,6.047361111111112,2.941331484049927
8.62,9.74,8.6,10.3,8.11,4.2,6.7,4.91
7.92,6.34,16.4,7.45,8.15,5.14,7.5,5.33
8.08,5.3,11.8,9.58,8.26,6.78,8.4,7.5
7.87,4.32,9.9,7.51,8.11,5.36,9.7,10.6
7.48,6.86,6.9,4.94,8.62,9.74,8.6,10.3
7.5,1.93,9.7,8.42,7.92,6.34,16.4,7.45
7.58,3.62,10.6,9.43,8.08,5.3,11.8,9.58
7.64,4.99,5.6,7.76,7.87,4.32,9.9,7.51
7.59,3.88,5.8,7.16,7.48,6.86,6.9,4.94
7.54,3.95,4.2,5.44,7.5,1.93,9.7,8.42
7.65,2.17,8.4,12.3,7.58,3.62,10.6,9.43
7.64,1.91,11.1,11.9,7.64,4.99,5.6,7.76
7.67,2.41,9.6,10.9,7.59,3.88,5.8,7.16
7.78,2.28,10.7,14.8,7.54,3.95,4.2,5.44
7.72,1.52,8.6,14.8,7.65,2.17,8.4,12.3
7.7,0.47,9.6,15.8,7.64,1.91,11.1,11.9
7.96,4.11,9.7,14.5,7.67,2.41,9.6,10.9
8.17,2.68,8.6,12.6,7.78,2.28,10.7,14.8
8.42,6.49,10.4,10.7,7.72,1.52,8.6,14.8
8.17,3.01,12.1,15.7,7.7,0.47,9.6,15.8
7.7100000000000035,5.613638888888894,6.047361111111112,2.941331484049927,7.96,4.11,9.7,14.5
7.7100000000000035,5.613638888888894,6.047361111111112,2.941331484049927,8.17,2.68,8.6,12.6
7.7100000000000035,5.613638888888894,6.047361111111112,2.941331484049927,8.42,6.49,10.4,10.7
7.43,5.14,5.6,1.67,8.17,3.01,12.1,15.7
7.63,2.81,4.1,0.59,7.7100000000000035,5.613638888888894,6.047361111111112,2.941331484049927
7.23,2.04,4.8,0.34,7.7100000000000035,5.613638888888894,6.047361111111112,2.941331484049927
7.36,3.51,6.3,0.53,7.7100000000000035,5.613638888888894,6.047361111111112,2.941331484049927
7.39,3.25,4.0,0.51,7.43,5.14,5.6,1.67
7.33,2.51,5.7,0.56,7.63,2.81,4.1,0.59
7.36,3.06,3.7,0.75,7.23,2.04,4.8,0.34
7.4,2.56,5.1,0.71,7.36,3.51,6.3,0.53
7.7100000000000035,5.613638888888894,6.047361111111112,2.941331484049927,7.39,3.25,4.0,0.51
7.27,3.19,3.5,1.0,7.33,2.51,5.7,0.56
7.28,3.88,4.1,0.88,7.36,3.06,3.7,0.75
7.32,4.07,3.8,0.72,7.4,2.56,5.1,0.71
7.3,3.41,5.5,1.97,7.7100000000000035,5.613638888888894,6.047361111111112,2.941331484049927
7.36,3.15,8.1,2.62,7.27,3.19,3.5,1.0
7.35,3.65,3.6,2.1,7.28,3.88,4.1,0.88
7.32,3.61,4.8,2.18,7.32,4.07,3.8,0.72
7.32,3.1,5.4,3.69,7.3,3.41,5.5,1.97
7.39,3.38,7.4,4.86,7.36,3.15,8.1,2.62
7.36,3.42,5.7,5.96,7.35,3.65,3.6,2.1
7.46,4.59,5.6,5.13,7.32,3.61,4.8,2.18
7.47,3.7,6.0,6.84,7.32,3.1,5.4,3.69
7.54,4.45,4.9,6.15,7.39,3.38,7.4,4.86
7.52,4.01,5.9,8.17,7.36,3.42,5.7,5.96
7.41,4.41,6.3,10.1,7.46,4.59,5.6,5.13
7.44,3.06,8.7,13.8,7.47,3.7,6.0,6.84
7.5,2.17,9.4,17.9,7.54,4.45,4.9,6.15
7.5,1.94,9.2,16.9,7.52,4.01,5.9,8.17
7.42,2.82,12.3,16.4,7.41,4.41,6.3,10.1
7.7100000000000035,5.613638888888894,6.047361111111112,2.941331484049927,7.44,3.06,8.7,13.8
7.5,3.15,12.0,12.9,7.5,2.17,9.4,17.9
7.57,5.63,10.9,11.0,7.5,1.94,9.2,16.9
7.66,6.44,9.8,10.2,7.42,2.82,12.3,16.4
7.71,6.5,8.3,8.57,7.7100000000000035,5.613638888888894,6.047361111111112,2.941331484049927
7.64,5.15,7.1,7.43,7.5,3.15,12.0,12.9
7.57,2.4,8.4,13.4,7.57,5.63,10.9,11.0
7.46,1.2,10.0,13.6,7.66,6.44,9.8,10.2
